"","logFC","AveExpr","t","P.Value","adj.P.Val","z.std"
"ENSOARG00000010799",-0.399163000651828,8.88982478206129,-4.18827346702463,0.000435711646437663,0.0478138655152977,-3.51745169474458
"ENSOARG00000020122",1.1787353099961,5.3743637292502,4.02973401981153,0.000446407364369066,0.0478138655152977,3.51101014344911
"ENSOARG00000003881",-0.681187858140451,7.12995885524278,-4.1646701384009,0.000448224740399639,0.0478138655152977,-3.5099299617816
"ENSOARG00000019583",1.20111449474223,4.14326985976219,4.13910013196701,0.000451713420078391,0.0478138655152977,3.50786782413172
"ENSOARG00000017082",1.12862775712978,2.48420049357619,3.9045076890873,0.000457661947103361,0.0478454489885341,3.50438572095962
"ENSOARG00000020670",0.575336539045083,6.70966754809102,3.93810823860134,0.000474443462443225,0.0489949663410882,3.49478517433959
"ENSOARG00000004307",1.09860472542233,6.42386022719368,3.88016988302822,0.000489827189986712,0.0494958073038092,3.48625863077936
"ENSOARG00000008766",-0.849687747200674,6.32013957720863,-3.87932433871878,0.000490983445148792,0.0494958073038092,-3.48562790078596
"ENSOARG00000000025",1.22546683146859,4.60616355538672,3.86012312634711,0.000517969096970067,0.0516019095663826,3.47128750725457
"ENSOARG00000015247",0.794266837404264,6.88204574435952,4.09182985755569,0.000541900237274779,0.0519024308035628,3.45914144947816
"ENSOARG00000002458",-0.374491065685149,10.2964181686772,-4.25959324746244,0.000546952861751534,0.0519024308035628,-3.45664105880537
"ENSOARG00000017558",0.759234595310094,5.04669707874612,3.98013499110662,0.000548561677412807,0.0519024308035628,3.45584942023362
"ENSOARG00000019835",-0.517725416188287,7.80086388867828,-3.83934317584449,0.000548803527412563,0.0519024308035628,-3.45573060185873
"ENSOARG00000008981",1.23020021236315,4.15898553372158,3.83749445304048,0.00055163188147386,0.0519024308035628,3.45434467009091
"ENSOARG00000009399",-0.374868594020973,9.54409411172777,-4.10862954581262,0.000560863052143307,0.0521296702821741,-3.44986687855007
"ENSOARG00000000004",0.576446696604616,10.5635420054583,4.00909829587976,0.00056635919531885,0.0521296702821741,3.44723333983927
"ENSOARG00000013110",1.06295701299948,4.92275474463698,3.83679454324343,0.0005882665246096,0.0535638809719795,3.43696734387619
"ENSOARG00000000665",-0.356806581993627,8.58611290300259,-4.11085497514504,0.000605928116903552,0.0540189963774809,-3.42894687582976
"ENSOARG00000005392",1.17142701642523,2.8727362207076,3.91099089408401,0.000606023223412929,0.0540189963774809,3.42890427819226
"ENSOARG00000017836",-0.728885069363298,6.68093019429113,-3.9485092995483,0.000623821734276042,0.054820316317151,-3.42103992600911
"ENSOARG00000008276",1.07411376443086,6.22282665721202,3.80474006795204,0.000630589096978027,0.054820316317151,3.41810441775606
"ENSOARG00000008358",-0.397291383556547,8.53016837760801,-4.04327109503271,0.000634434459031743,0.054820316317151,-3.41644943034262
"ENSOARG00000007603",0.378483690109281,8.86633996667725,4.06042983201909,0.000671179531646461,0.0569946310681202,3.40108907706933
"ENSOARG00000018102",-1.18338506552567,3.03741557649598,-3.88544307878501,0.000673058940341524,0.0569946310681202,-3.40032463071505
"ENSOARG00000020511",-1.1014446360204,4.3195714938736,-4.0428373668931,0.000691581151692691,0.0574665896738882,-3.39289510691056
"ENSOARG00000001844",0.458801276510001,6.75755848630821,3.82226818224348,0.000692205024413863,0.0574665896738882,3.39264809612743
"ENSOARG00000007233",0.993946998075954,6.32052134967489,3.84571362195166,0.000709515871605367,0.0583318485510121,3.3858754154976
"ENSOARG00000021648",1.01240106798919,4.67616772426648,3.82065853126553,0.000734078388016954,0.0595896109058839,3.37652448207471
"ENSOARG00000003782",0.955194499991617,7.19592468365917,3.78021395456121,0.000738888656721517,0.0595896109058839,3.37472731294528
"ENSOARG00000013191",-0.348298014677954,11.5492533296056,-4.13445798660372,0.000758378950193385,0.0605844617946942,-3.36755501000272
"ENSOARG00000016970",-0.651918943758838,6.59950515688887,-3.81665014194262,0.000766825104133708,0.0606866820729368,-3.36449990591631
"ENSOARG00000003230",1.10049304259219,3.68411477132378,3.97222729459916,0.000787942593606201,0.0616913861181745,3.35699597606074
"ENSOARG00000017087",0.495424363694307,8.18732904041527,3.70583030061434,0.0007940908227304,0.0616913861181745,3.35484633347452
"ENSOARG00000014636",0.648522198617068,7.84890582858581,3.78218463544819,0.000837248818257546,0.0639123855660952,3.34017742532835
"ENSOARG00000003523",-0.555507148137452,7.27473536138921,-3.79932435636934,0.000837774539187124,0.0639123855660952,-3.34000310264803
"ENSOARG00000020374",0.358987090176564,6.87301338327961,3.97213918228443,0.000847767688119711,0.0640972927053367,3.33670864614126
"ENSOARG00000004987",-0.687939419577371,6.69886901669249,-3.67132660312666,0.000873110188149893,0.0654291776394096,-3.32851271692179
"ENSOARG00000001140",0.568284118853272,8.23973716632171,4.0902870524273,0.000884394566777899,0.0656934490480285,3.32493403605172
"ENSOARG00000006456",-0.447241137925473,9.22328364005542,-4.04895381471726,0.000911380471037898,0.0671093028586863,-3.3165445764974
"ENSOARG00000019491",1.356081844933,3.33710054366109,3.65162480280317,0.000921599223138828,0.0672767432891344,3.31342772581577
"ENSOARG00000003677",-0.395360255989916,11.0261336289224,-4.02355953296373,0.000935698757362659,0.0674069806979526,-3.30917935356828
"ENSOARG00000019701",1.52453582181561,5.2749172128619,3.95255331809577,0.000939303698908645,0.0674069806979526,3.30810266110627
"ENSOARG00000013363",-0.762948397108245,5.61542028746638,-4.00523114471374,0.000956291560264771,0.0679704390973418,-3.30307984150278
"ENSOARG00000005795",-1.21397131721021,3.4210117554711,-3.81993713133586,0.000963208867699695,0.0679704390973418,-3.30105823811285
"ENSOARG00000018718",-1.39913872675901,4.51492658990361,-3.79423936613342,0.00100545815048756,0.0703654513911458,-3.28899498534056
"ENSOARG00000019339",1.39505320419789,2.9285251977901,3.61655518216964,0.00101444693682714,0.0704125955823953,3.28648911718596
"ENSOARG00000014104",0.836981458679606,7.06498569474444,4.00977216926681,0.00103487078813294,0.0708128097579669,3.28087095889587
"ENSOARG00000006374",-1.26656406242862,4.03496312195254,-3.6904022231587,0.00103693769603069,0.0708128097579669,-3.2803081282244
"ENSOARG00000009839",-0.377092014043655,6.91264489009743,-3.77861653689075,0.00104562625035795,0.0708349047042489,-3.27795348361587
"ENSOARG00000007540",1.17732675768822,2.74997030571011,3.74076712945751,0.00106294482221958,0.0714366409091699,3.27331357671549
"ENSOARG00000008667",0.610236035254776,6.75858954498973,3.58746507587651,0.00109828260719898,0.0732303710059919,3.26405908096458
"ENSOARG00000020546",-0.544843171684913,6.90765737780956,-3.65774284836644,0.00116472254452464,0.0770536758362085,-3.24738125470657
"ENSOARG00000009135",-0.732842567543373,6.02424231160632,-3.99918402479021,0.00120757132661614,0.0780597320586103,-3.23708571998943
"ENSOARG00000008038",-0.4138178637382,9.01131346472804,-3.7591585021411,0.00123321114489672,0.0780597320586103,-3.23108533859446
"ENSOARG00000019029",0.284270329294578,8.00666265389535,3.61859017832341,0.001241469084418,0.0780597320586103,3.22917728456221
"ENSOARG00000002240",-0.43506449553488,6.9530158111149,-3.69026209657825,0.00124292594364241,0.0780597320586103,-3.22884188395544
"ENSOARG00000004350",-0.207207877274171,10.0165717462494,-3.78027558818663,0.00124382344183178,0.0780597320586103,-3.22863544106073
"ENSOARG00000005469",-0.413332954411242,9.20970681471533,-3.78055064990653,0.0012465277311519,0.0780597320586103,-3.22801422995283
"ENSOARG00000001638",0.733077048426594,9.22952380595163,3.86303432884288,0.00125232779513034,0.0780597320586103,3.22668606425484
"ENSOARG00000017859",-0.251835501805308,10.3675974113172,-3.819729392924,0.00125462282606355,0.0780597320586103,-3.22616208938299
"ENSOARG00000004362",-0.746089151918106,5.96545828318423,-3.71990276841003,0.00126711162224516,0.0780597320586103,-3.22332620943694
"ENSOARG00000010070",0.676259291946149,6.25372169143086,3.82410916426797,0.0012789324866598,0.0780597320586103,3.22066567141114
"ENSOARG00000020095",-0.393072032868156,7.79001184711674,-3.78796457838313,0.00128963478758744,0.0780597320586103,-3.21827639759911
"ENSOARG00000006356",-0.346595213168863,12.0524062971182,-3.75633886796534,0.00129054823904174,0.0780597320586103,-3.21807331942492
"ENSOARG00000001589",-0.312190906405695,8.67611832680925,-3.80561328295128,0.00130303879472795,0.0782562589628107,-3.21530965366477
"ENSOARG00000015835",-0.784669463731249,7.04640793805236,-3.84240605523341,0.00133112739917216,0.0788997731310713,-3.2091830000974
"ENSOARG00000021021",0.436048904744089,8.1148239468725,3.60341152916222,0.00133238870544913,0.0788997731310713,3.20891069310798
"ENSOARG00000019637",0.502762216191802,6.32213354698834,3.50595259686874,0.00137046663821856,0.0802464849079364,3.20079991071159
"ENSOARG00000002309",0.661074755198812,5.42108633308383,3.63368802859194,0.00137408364568384,0.0802464849079364,3.20004031783483
"ENSOARG00000015231",0.504497336325356,6.49131293162477,3.67153431771557,0.00145435387842682,0.0830143569807051,3.18364075026822
"ENSOARG00000014904",-0.597648597605655,6.65670623327823,-3.48343472155934,0.00145647747995633,0.0830143569807051,-3.18321832330044
"ENSOARG00000019140",-0.385389969054792,8.80499312990437,-3.64938344841429,0.00145775776424197,0.0830143569807051,-3.18296392325019
"ENSOARG00000006938",-0.251337624128531,8.53375667472456,-3.48236462446585,0.00146069192136574,0.0830143569807051,-3.18238166474766
"ENSOARG00000011540",-0.304174719690216,10.3319452020622,-3.72921900768004,0.00147754479501553,0.0834123288279434,-3.17905808471999
"ENSOARG00000007866",-0.310367500369912,10.6769580941533,-3.69473840077679,0.00149448350881781,0.0838098433951603,-3.17575259039191
"ENSOARG00000020861",-0.214976102072573,11.8316682316736,-3.80234609553242,0.00151255056293666,0.0842649879404452,-3.17226473504059
"ENSOARG00000011455",-0.316707579709078,9.16972640018687,-3.54769520718818,0.00153275369676369,0.0848324072169602,-3.1684096726379
"ENSOARG00000006458",0.355893918833196,7.54547632262274,3.55714326006295,0.00155781847640547,0.0853973498642958,3.16369146277502
"ENSOARG00000009072",0.662179114908855,6.20778425825269,3.45583768034924,0.00156900456250163,0.0853973498642958,3.16160831044087
"ENSOARG00000016228",-0.37242922399597,9.8562296140789,-3.76539199712806,0.00158504280231183,0.0853973498642958,-3.15864528948481
"ENSOARG00000016446",1.05502247715928,2.63965350001331,3.54635653657412,0.00158951675772409,0.0853973498642958,3.15782366250193
"ENSOARG00000001013",-0.285428572053509,8.48939692531261,-3.63095950430446,0.00160625167837066,0.0853973498642958,-3.15476910841936
"ENSOARG00000011726",-0.565978477288297,6.20402409544722,-3.58487152638286,0.00161231195820554,0.0853973498642958,-3.1536701724953
"ENSOARG00000006503",0.719579968975518,6.13563417460651,3.54403888225232,0.00162593858975238,0.0853973498642958,3.15121301814775
"ENSOARG00000022045",0.852447911875856,5.32560502677757,3.4425342315915,0.0016261986457503,0.0853973498642958,3.15116630941211
"ENSOARG00000016669",1.3909107609316,3.27870347218153,3.44081759270385,0.00163372350944921,0.0853973498642958,3.14981773494321
"ENSOARG00000017782",-0.413317494857651,8.57395153827582,-3.51173512884101,0.00167683451556492,0.0871130961828448,-3.14220000217744
"ENSOARG00000007986",0.991434126139189,4.84359766369694,3.5013872919402,0.00169000303347347,0.087261863947886,3.13990903322751
"ENSOARG00000011129",-0.271486697775992,9.61136886483244,-3.69912237117628,0.00173680622358629,0.0888065685654909,-3.13189729186944
"ENSOARG00000009258",0.570858107886121,7.52647032052608,3.56049679377514,0.00174089399880391,0.0888065685654909,3.13120700899349
"ENSOARG00000017888",-1.05535273172009,4.14032171676455,-3.65684886755711,0.00176825327597574,0.0896620882692367,-3.12662498092799
"ENSOARG00000015254",-0.445897664964159,7.69071760755099,-3.48621574336538,0.00183161237322599,0.0900045033306318,-3.11625914180744
"ENSOARG00000010675",-0.435664809425979,7.41941166271602,-3.59966290070454,0.00184079969060977,0.0900045033306318,-3.11478349587307
"ENSOARG00000013452",0.958293317113905,4.74284731710775,3.46097740059761,0.00184117135668732,0.0900045033306318,3.11472394224327
"ENSOARG00000014216",-0.654075942004134,6.28270646702019,-3.39570573006468,0.00184392799278324,0.0900045033306318,-3.11428257923134
"ENSOARG00000016335",-0.447642539130494,7.64683206146352,-3.3948282060941,0.00184826434299048,0.0900045033306318,-3.11358951473776
"ENSOARG00000006466",-0.305644655736526,9.01749652534357,-3.67713611641701,0.00185501900839912,0.0900045033306318,-3.11251290925912
"ENSOARG00000002788",-0.384047458873025,9.06251045385345,-3.46106821647847,0.00185951399489286,0.0900045033306318,-3.11179846117405
"ENSOARG00000017819",0.869952485966112,4.87432725732982,3.64512718129128,0.00186003638200999,0.0900045033306318,3.11171553416647
"ENSOARG00000012182",-1.09020199266136,5.05509198817932,-3.54055796676702,0.00196649700017415,0.0946153215765607,-3.09524603478308
"ENSOARG00000017111",0.608194093903085,8.51059720015016,3.60621130676844,0.00201113726434531,0.0960986810276741,3.0885826760993
"ENSOARG00000004155",-0.758423836553263,5.09126659533417,-3.35953777841136,0.00203101265689331,0.0960986810276741,-3.08565949120162
"ENSOARG00000004121",-0.529263048818804,8.39025398322313,-3.62649026431661,0.00203137268587077,0.0960986810276741,-3.0856067821857
"ENSOARG00000005290",1.14316439050653,2.74997030571011,3.35508299399222,0.00205527951758716,0.0966894830829336,3.0821258096933
"ENSOARG00000008716",-0.892547447694044,3.68334460925757,-3.34241035312805,0.00212584403661126,0.09945661492831,-3.07206363049359
"ENSOARG00000015935",0.991667472528773,3.71894952060873,3.3396849808596,0.00214132057076753,0.0996302340288981,3.06989776380741
"ENSOARG00000000938",0.843650146897302,4.81239826302981,3.33467673531874,0.00217004318376257,0.100414894426784,3.06591593403656
"ENSOARG00000003683",-0.543066423352911,6.24593965571306,-3.42696920820643,0.00220858086048574,0.101642732209746,-3.06064866518047
"ENSOARG00000008771",0.619629190422694,7.01125080272482,3.38607733235959,0.00224310807258014,0.102673725181668,3.05600059972329
"ENSOARG00000014800",0.811395549589476,7.83815489748548,3.36891715118173,0.00230457678131787,0.10423408912775,3.04788555447205
"ENSOARG00000008293",-0.633728699198946,6.44559176191812,-3.43656908617059,0.0023136230859385,0.10423408912775,-3.04670804589115
"ENSOARG00000018762",0.297017733948478,7.9516370070952,3.31047577239501,0.00231412479405019,0.10423408912775,3.04664286474634
"ENSOARG00000024240",1.1941609572974,3.14492592439635,3.4168498949806,0.00240593769044053,0.106670295763574,3.03492718069265
"ENSOARG00000015024",-0.273911053855906,8.85711671879894,-3.2948983327164,0.00241167017683223,0.106670295763574,-3.03420934348941
"ENSOARG00000016208",0.62900491173289,6.54034715065027,3.29425946474909,0.00241575369161086,0.106670295763574,3.03369894681113
"ENSOARG00000000332",0.580702005451649,9.76905602082933,3.55235651079447,0.00242329152917936,0.106670295763574,3.0327588666051
"ENSOARG00000002894",-0.506307400998013,7.93397457836996,-3.41630641167211,0.00243847361630009,0.106670295763574,-3.03087353099779
"ENSOARG00000015169",0.384092915623775,9.87090014188234,3.54682901113188,0.00246758733344886,0.106670295763574,3.02728800107149
"ENSOARG00000019520",-0.550578125513991,7.1253246986516,-3.28611824517774,0.00246837420421529,0.106670295763574,-3.02719163149572
"ENSOARG00000019800",-1.14607063820913,3.15920318401901,-3.3761770784203,0.00246898653397029,0.106670295763574,-3.02711665773973
"ENSOARG00000001535",0.517933336835381,7.63372446334365,3.4540446076419,0.00248830905443869,0.106959396309578,3.0247595010625
"ENSOARG00000010782",-0.474202969525206,7.52949932182996,-3.4034701373967,0.00250467270780328,0.107119032776153,-3.0227763567925
"ENSOARG00000000142",-0.260523687736947,10.6154321530903,-3.27522984478463,0.00254046908235416,0.108103980851131,-3.01847911915168
"ENSOARG00000013675",0.959096045456243,5.7960283346679,3.42965572036593,0.00255968596754026,0.108377103865655,3.01619498941903
"ENSOARG00000014648",1.27832017847839,3.74757176757428,3.33581412421019,0.00258513847393983,0.108866013223392,3.01319371119603
"ENSOARG00000015978",-1.15575645405326,4.06322375068203,-3.33199094107718,0.00259694552091701,0.108866013223392,-3.01181062601451
"ENSOARG00000000286",0.334189568750689,8.649712233128,3.50404349499513,0.00261442799271527,0.108990297846537,3.00977324028962
"ENSOARG00000016530",1.02342590078022,2.73156047389313,3.26273971349912,0.00262565195567945,0.108990297846537,3.00847176862785
"ENSOARG00000005408",0.932882106795751,4.12288526182903,3.30221483426954,0.00266271933500767,0.109989791848024,3.00420946716472
"ENSOARG00000015296",0.43030540489014,7.5316675515913,3.45917035229837,0.00268694010239726,0.110262129310695,3.00145357141711
"ENSOARG00000002770",0.624966118094983,6.24491866139112,3.44796363496103,0.00269535436553068,0.110262129310695,3.00050148826509
"ENSOARG00000010981",0.629574046161551,5.08770345979595,3.33948889755173,0.00276346528066707,0.112504923061004,2.99289309785145
"ENSOARG00000020823",1.14866508988219,3.52147171126561,3.23441411307661,0.0028290737426597,0.114217713580841,2.98572451962771
"ENSOARG00000023939",1.00064047525162,2.45925940808928,3.23395215915435,0.00283251297259997,0.114217713580841,2.98535294131086
"ENSOARG00000002593",-0.422196134362872,7.62867986081563,-3.46110089904773,0.00286769434345135,0.115088320854721,-2.98157538512908
"ENSOARG00000009600",-0.790719256366634,5.59309605189225,-3.30256914505244,0.00290773229139957,0.116144703035715,-2.97732749129939
"ENSOARG00000013282",-0.9050720248667,4.70100896548132,-3.40638601788445,0.00293908528345618,0.116845888170455,-2.9740381531807
"ENSOARG00000010819",1.21854883604758,4.88023761729754,3.24370587204031,0.00297190857101431,0.117598699903501,2.97062869454715
"ENSOARG00000014860",0.421555636792321,6.81813722169982,3.38999628165997,0.00299216496924466,0.117727128296563,2.96854170318943
"ENSOARG00000001480",1.01290213267805,3.58569886958233,3.21170431754781,0.00300295934247256,0.117727128296563,2.96743483137304
"ENSOARG00000016510",0.247166632129549,10.7954710219721,3.42467013608416,0.00309144403375581,0.120637548745826,2.9584958509354
"ENSOARG00000004568",1.0027135083192,2.78884084389624,3.29129913960245,0.00310691251926507,0.120685023913471,2.95695718901778
"ENSOARG00000001168",-0.833251702899955,4.5094104576039,-3.19386773491235,0.00314663976784385,0.121417167672696,-2.95303726315589
