"","logFC","logCPM","F","PValue","FDR","all_gene_names$gene_name[match(rownames(TT$table), all_gene_names$sheep_ID)]"
"ENSOARG00000002835",0.217875383923729,9.32814657402496,5.67790457640324,0.0225431326594155,0.131231502327926,"IPO5"
"ENSOARG00000019288",-0.268360953387452,4.25514599891843,5.67763021551635,0.022546167768914,0.131231502327926,"ASB8"
"ENSOARG00000004870",0.955109723532499,-0.462812867117235,5.67363495867633,0.0225904154454785,0.131460765640347,"NOVA1"
"ENSOARG00000002046",0.324528968846229,7.75027143200211,5.672267652115,0.0226055800644357,0.131520723239407,"USP9X"
"ENSOARG00000018994",-0.375669310909163,3.5226091300786,5.6709400732278,0.0226203146356563,0.131578153548279,"IFT27"
"ENSOARG00000004481",-0.429410928197763,1.80382364595094,5.66960623587879,0.0226351291613496,0.131636024146851,"ADO"
"ENSOARG00000010551",-0.3244901610899,5.3899001510418,5.6687342101181,0.0226448201758421,0.131664080171337,"PLEKHM1"
"ENSOARG00000003052",4.40124219860518,-2.88922334004977,5.76885735943379,0.0226566139920514,0.131704347860112,"MAOA"
"ENSOARG00000017982",-0.440675935581883,2.72121461677826,5.66371207078219,0.0227007199963687,0.131925686028875,"PRXL2B"
"ENSOARG00000018680",-0.253600564779349,6.40221052417165,5.66337808860722,0.0227044427497021,0.131925686028875,"HADHB"
"ENSOARG00000008490",-0.2383466214833,5.21610509746608,5.66065606334283,0.0227348086835578,0.132073762964349,"TOR1A"
"ENSOARG00000015037",-0.2845508126734,5.47856109830323,5.65922433531802,0.0227507982054082,0.132138277082249,NA
"ENSOARG00000015011",-0.319842028475572,4.57988912474895,5.65855083296059,0.0227583240909011,0.132153616646327,"ROM1"
"ENSOARG00000003220",-0.217284070439198,6.36257794154431,5.65673526850295,0.0227786251239747,0.132243116760517,"EDC4"
"ENSOARG00000007739",-4.40928151552618,-2.43880866394853,5.68448340374491,0.0227971578073536,0.132300430185127,NA
"ENSOARG00000002610",-0.254361082433426,4.63190565452142,5.65497936634793,0.0227982777231856,0.132300430185127,"RETREG3"
"ENSOARG00000016349",2.22993416173676,-1.77460857470776,5.65187289910377,0.0228330913394191,0.132474040981481,"ANKAR"
"ENSOARG00000013750",-0.27827688968843,6.30973813618146,5.65087744743713,0.0228442593851553,0.132510418826327,"CDC42EP1"
"ENSOARG00000025175",-0.269826427815053,4.57697410965405,5.64874533544614,0.0228681996531973,0.132620851750825,"TOB2"
"ENSOARG00000000301",-0.293271305789494,5.17876622551256,5.64786558863926,0.0228780857595763,0.132649749708439,"FAM32A"
"ENSOARG00000012213",-0.26597884218141,5.77320396301831,5.6448617184858,0.0229118765481405,0.132817207656609,"WDR13"
"ENSOARG00000001793",-0.320329828928746,6.58902856973923,5.64353350009681,0.0229268350509347,0.132867524820027,"AKR1A1"
"ENSOARG00000012176",0.986698307498749,-0.347936332210769,5.64321895835686,0.0229303789969952,0.132867524820027,"MRC1"
"ENSOARG00000006649",0.300848658975061,5.60187868568609,5.63790891775051,0.0229902971005751,0.133170667103695,"DNAJC25"
"ENSOARG00000026573",-2.48521658195104,-2.31858171023975,5.63771041094149,0.0229925403282826,0.133170667103695,NA
"ENSOARG00000003676",-0.481396742013161,1.54813227283172,5.63718545140316,0.0229984737821374,0.133176521768396,"CD320"
"ENSOARG00000006090",0.915590303968829,-0.686554654691154,5.6348107035583,0.0230253355814027,0.133272732297394,NA
"ENSOARG00000004364",-0.311750379244682,5.63140923375622,5.6345562086952,0.0230282163018309,0.133272732297394,"TULP4"
"ENSOARG00000004650",0.306079073523742,4.33771741834323,5.63441038923919,0.023029867061814,0.133272732297394,NA
"ENSOARG00000017304",0.344956471465008,3.00638856347305,5.63368333385468,0.0230380996626863,0.133291862334113,"SPATA9"
"ENSOARG00000013550",0.234175202289838,7.24458567940702,5.63262955283241,0.0230500375155235,0.133321635056536,"PTPRK"
"ENSOARG00000002497",0.23866502067592,5.18262353293685,5.63235918090651,0.0230531015300686,0.133321635056536,"NECAP1"
"ENSOARG00000013679",0.365772899128471,5.90862650346683,5.62958120746315,0.0230846087795077,0.133457968303532,"URB1"
"ENSOARG00000015094",-0.242526624229702,7.17438221299911,5.62941094149446,0.0230865414230994,0.133457968303532,"UQCRC2"
"ENSOARG00000020226",-0.23184354395243,5.58621108962421,5.62601709149057,0.0231251007611087,0.13365231275177,"BAHD1"
"ENSOARG00000020919",0.231951991455674,7.64834584511054,5.62486738088806,0.0231381790787045,0.133676080579854,"YBX3"
"ENSOARG00000012937",0.247713242574828,5.67323560318707,5.62448761752795,0.0231425007689494,0.133676080579854,"CPSF7"
"ENSOARG00000011952",4.40715163352407,-2.80576676628371,5.72413809278318,0.0231440364247815,0.133676080579854,"CCDC38"
"ENSOARG00000001102",-0.261955956294942,5.56397042300369,5.62332758992322,0.0231557072570855,0.13371483685808,"KIF2C"
"ENSOARG00000001885",-0.219547200035421,7.85377406620168,5.62289523650398,0.0231606315338568,0.13371483685808,"DYNC1I2"
"ENSOARG00000019099",0.300310716616886,5.94696833643259,5.62211499703831,0.02316952092479,0.133737618753844,"TRIM34"
"ENSOARG00000020935",-0.894243456085486,0.25827314380109,5.6162041918891,0.0232369840506044,0.13409841435688,"SEMA6C"
"ENSOARG00000018437",0.371700247107199,3.96679957189375,5.61561590005354,0.0232437101897845,0.134108623475033,NA
"ENSOARG00000001483",-0.627071391402442,0.260297662366521,5.61442999276749,0.0232572754917784,0.134158279563875,"LETM2"
"ENSOARG00000007220",0.312693930634715,6.97489565032277,5.61332190760674,0.0232699583704691,0.134202825358063,"MARCH7"
"ENSOARG00000010275",-0.259052921622347,5.61402397914061,5.6126395714336,0.0232777719616994,0.134219275927497,"ALG5"
"ENSOARG00000017246",-0.322968867563388,4.64217687416564,5.61083712984332,0.0232984258407199,0.134309740612579,"SLC25A1"
"ENSOARG00000001409",-0.4073378616234,2.33682242890079,5.60986140301382,0.0233096148291627,0.134345615591855,"GINS3"
"ENSOARG00000008762",-0.353577900478643,3.26154342089736,5.60631350333696,0.0233503489729341,0.134551723346914,NA
"ENSOARG00000015634",0.337886186021744,4.9327089254984,5.60495575051669,0.0233659580384031,0.134612995905229,"MARS2"
"ENSOARG00000012284",-0.66126914885735,0.242652404820447,5.60401376443494,0.0233767939993493,0.134646750023078,"NIPAL4"
"ENSOARG00000004022",-0.369138718589312,3.78538296630971,5.60306717307866,0.0233876884305261,0.134680826479237,"TRAPPC9"
"ENSOARG00000007721",-0.351838953632881,5.51885459623177,5.60106649430652,0.023410732613699,0.134784839355398,"CKS2"
"ENSOARG00000016325",0.703014525551014,0.309837239073385,5.60011382276148,0.0234217143186934,0.134808697655759,"AK7"
"ENSOARG00000010837",0.290465611932206,3.26921600576584,5.59984254350633,0.0234248424513833,0.134808697655759,"TPMT"
"ENSOARG00000002193",-0.613841683765772,1.24296110138681,5.59694033146447,0.0234583363723488,0.134972741858257,NA
"ENSOARG00000015283",0.245994356704006,7.46198751485626,5.59189840120737,0.0235166480681955,0.135274910365812,"WAC"
"ENSOARG00000011961",-0.337712846050825,4.02280531132201,5.59153527781851,0.0235208537872692,0.135274910365812,"NME4"
"ENSOARG00000020075",-0.589899652743778,1.69850172313844,5.58867844125404,0.023553970349407,0.135436581048429,NA
"ENSOARG00000005097",-0.29600885193582,3.92139623441016,5.58554514469618,0.0235903498527376,0.135612474755417,"ERMARD"
"ENSOARG00000018728",0.446118117065837,3.14015130114882,5.58518066935084,0.0235945855945054,0.135612474755417,NA
"ENSOARG00000005807",-0.275965118227491,4.34182161320911,5.58211267512777,0.0236302729586208,0.135788743547691,"MTFR1L"
"ENSOARG00000000506",1.79710898453772,-1.20546634944381,5.58101879041455,0.0236430113546063,0.135833091779044,"HSH2D"
"ENSOARG00000008829",0.326679101591635,3.08846305318743,5.58043355005692,0.0236498295973536,0.135843416120341,"C10orf88"
"ENSOARG00000002608",-0.342696235297869,7.05082958602719,5.57763567832514,0.0236824552311416,0.136001940951668,"CITED2"
"ENSOARG00000014589",0.335896375957442,7.2483677183292,5.576865124702,0.023691449139608,0.136024716685687,"ZFC3H1"
"ENSOARG00000012221",0.336184390798802,7.27799305471218,5.57255525468018,0.0237418223972588,0.136285012335124,"PDS5A"
"ENSOARG00000015254",-0.310618224874387,5.78423171095722,5.57161644948571,0.0237528104576788,0.136319162944854,"FBXO9"
"ENSOARG00000004138",-0.37687229814557,5.98182753420454,5.56600172281102,0.0238186422756918,0.13666798475643,NA
"ENSOARG00000019821",-0.675825106185291,0.77071530715956,5.56365983259818,0.0238461591003084,0.136780189172536,"TMEM200B"
"ENSOARG00000004003",-0.346282102566529,6.78104937764638,5.56343022578132,0.0238488587998014,0.136780189172536,"ERLEC1"
"ENSOARG00000016127",-0.327162815531107,5.64176287740507,5.56304705386973,0.0238533648449777,0.136780189172536,"CTSZ"
"ENSOARG00000013924",0.351652807478533,8.42125338673871,5.55533573312013,0.0239442456092351,0.137272223079518,"ANKRD11"
"ENSOARG00000013645",-0.294512712629061,7.04032792805021,5.55439613895061,0.0239553447425904,0.137306757768229,"DAG1"
"ENSOARG00000014798",0.23537862448765,6.42186721189009,5.55253971285634,0.0239772905512966,0.137403435410883,"HBS1L"
"ENSOARG00000010374",0.558874831904231,1.73618958630794,5.5477793647243,0.0240336650010465,0.137697325908156,"PER3"
"ENSOARG00000017647",0.306514541941517,3.65643676171074,5.54500531637095,0.0240665830427184,0.137834312419543,NA
"ENSOARG00000009772",0.231155735112704,9.80252761851525,5.54490585769501,0.0240677641705449,0.137834312419543,"SPTAN1"
"ENSOARG00000014836",-0.553622143601382,2.1700841369429,5.5432548643527,0.0240873798441819,0.137911991916519,"HECW2"
"ENSOARG00000006810",-0.768085296325667,-0.268885730130179,5.54290630108646,0.0240915233901629,0.137911991916519,"RAPSN"
"ENSOARG00000025373",0.286546471018308,3.33463715561274,5.54235284153291,0.0240981042310878,0.137920480615157,NA
"ENSOARG00000009543",-0.281787150377317,4.62574269094477,5.54174325302884,0.0241053547252376,0.137923888387471,"UCKL1"
"ENSOARG00000020387",-0.266362845164259,3.68884940524588,5.54131216261995,0.0241104835787525,0.137923888387471,"TYRO3"
"ENSOARG00000020558",-0.432875401608269,6.18185845575388,5.54101716706198,0.0241139939407384,0.137923888387471,""
"ENSOARG00000009844",-0.280942822356768,4.05473596756119,5.53816916873668,0.0241479128563372,0.138059719512982,"RAD51AP1"
"ENSOARG00000011323",4.12684096940748,-3.16939698809472,5.72669875456531,0.0241479482788287,0.138059719512982,"NMRK2"
"ENSOARG00000004310",-0.248552080263758,5.42426016537754,5.5371593587147,0.0241599518683459,0.138087227321811,"CXXC1"
"ENSOARG00000014241",-0.29394432296025,3.36639051351433,5.53680996296102,0.0241641189017971,0.138087227321811,"NPHP1"
"ENSOARG00000009452",0.41401908632174,3.15000488042562,5.53642193967812,0.0241687475372848,0.138087227321811,NA
"ENSOARG00000012235",-0.505873459655671,2.11693476731059,5.53605075684051,0.0241731761882198,0.138087227321811,"SLC9A3R1"
"ENSOARG00000012978",-0.271028446408628,7.45948122347127,5.53452445082343,0.024191396091133,0.138162134230423,"RNF145"
"ENSOARG00000004274",1.71262635281074,-1.71959549231086,5.53368752338782,0.0242013930367919,0.138190056398769,NA
"ENSOARG00000015582",-0.317869237897677,5.76908039120871,5.52932061322356,0.0242536278086849,0.138459094057008,"TBC1D4"
"ENSOARG00000003971",-0.379821192859547,2.83541200679763,5.52879336809042,0.0242599427272055,0.138465926274645,"SPATA6"
"ENSOARG00000006927",-1.94669734135512,-2.095789019072,5.52776219947633,0.0242722983979123,0.138507226504349,"CDNF"
"ENSOARG00000000691",-0.306116616723661,6.71533832571388,5.52678846183168,0.0242839721929179,0.138544619086293,"S100A16"
"ENSOARG00000005409",0.213408883884545,6.4698539848344,5.52397283867237,0.0243177620192811,0.138708145407892,"DHX8"
"ENSOARG00000018381",0.414860424388955,4.51764675627467,5.52220048181271,0.0243390579645966,0.138800352903499,"PARD3B"
"ENSOARG00000006817",0.311978067485801,4.93056796792659,5.51818587369345,0.024387370859799,0.139046560851633,"SLC25A36"
"ENSOARG00000013192",-0.248855055071233,5.48792478006814,5.51715699920935,0.0243997693776887,0.139087939474081,"CYHR1"
"ENSOARG00000006569",0.304021433019259,7.19374964545734,5.51609113880667,0.0244126208167006,0.13913188194123,"SENP6"
"ENSOARG00000020471",0.285309945497207,5.34370600071655,5.51523707590877,0.024422923847162,0.139144180403163,"SLC2A1"
"ENSOARG00000013760",0.5070891169083,2.6081907046289,5.51505962263103,0.0244250651561551,0.139144180403163,"CDKL5"
"ENSOARG00000011412",-0.275680866075996,5.53056409764957,5.50911209193748,0.0244969514262193,0.139524320817882,"CIRBP"
"ENSOARG00000004050",-0.326517326987563,2.92677866309791,5.50823282696053,0.0245075983584242,0.139555581138457,NA
"ENSOARG00000001668",1.85160522772004,-1.85756946114809,5.50685162972908,0.0245243332885594,0.139621488381458,"TFEC"
"ENSOARG00000012505",0.539511254566461,5.09876809994809,5.5054656835969,0.0245411382344916,0.139687766420353,"N4BP2"
"ENSOARG00000008957",-0.269079798932464,7.86243296618072,5.50433824686575,0.0245548179147903,0.139736231356066,"RALY"
"ENSOARG00000003150",-0.276409445342419,6.00124009122174,5.50139817370971,0.0245905300786225,0.13990496960576,"MPP1"
"ENSOARG00000011930",-0.38906265924017,3.52038179328018,5.50104599318543,0.0245948116893988,0.13990496960576,"NRM"
"ENSOARG00000004526",0.313102268892292,4.59566231228081,5.49846370362264,0.0246262304468833,0.140054243958373,"NR1D2"
"ENSOARG00000006284",-0.277637484658145,5.08254570303032,5.4968125999111,0.0246463422998432,0.140139164476662,"DCTPP1"
"ENSOARG00000002740",-0.46061970056801,1.78080879206221,5.49527481208615,0.0246650899164396,0.140216293885135,"HSF4"
"ENSOARG00000002148",1.96903382072717,-2.01024123139302,5.49338001306314,0.0246882112657708,0.140318249492471,NA
"ENSOARG00000022810",-1.94111725506193,-1.92194548683759,5.49131378916688,0.0247134512719753,0.140432201367784,""
"ENSOARG00000011345",0.273570103213517,4.00293894205539,5.49061440170466,0.024722001004581,0.140451284161683,"PDXK"
"ENSOARG00000019305",-0.244636070574973,6.74311256404437,5.48840687504545,0.0247490082203754,0.140546040308213,"PPM1G"
"ENSOARG00000007664",-0.637357179773422,1.03597200772922,5.48840183960633,0.0247490698613264,0.140546040308213,"PIK3CD"
"ENSOARG00000015008",-0.286186761401188,4.11741576240001,5.48723110648364,0.024763405831316,0.140597939425062,"ZNF350"
"ENSOARG00000001911",-0.425372396768106,2.5513906337012,5.48671106490427,0.0247697767861594,0.140604603687108,"CCDC17"
"ENSOARG00000011274",-0.524542987580013,1.12438772763269,5.48356738018443,0.0248083275534475,0.140793894195714,"HSF2BP"
"ENSOARG00000016597",-0.281258784896825,4.61131426606159,5.48299164073629,0.0248153948618582,0.140804465728337,NA
"ENSOARG00000003034",-0.301893619948739,3.07458112888906,5.47902149520004,0.0248641887187355,0.141051742838471,"RAB4A"
"ENSOARG00000004480",1.82064587552874,-1.96393885545542,5.47703319626722,0.0248886644608576,0.141160991262902,"TTC39A"
"ENSOARG00000021517",-4.22085227677986,-2.86915295647938,5.50379798374232,0.0249007340322191,0.141199844583453,"MIRLET7F1"
"ENSOARG00000017643",-0.290814140507992,5.5638062621237,5.46978480422613,0.0249781132695462,0.141608943083467,"ASPSCR1"
"ENSOARG00000005106",4.12168784602661,-2.58365329240564,5.49667394962261,0.0249878936513687,0.141634710841008,"COL28A1"
"ENSOARG00000004016",0.285551724093834,7.02694185214789,5.46850028755162,0.0249940012543353,0.14163965436422,"NCAPG"
"ENSOARG00000001101",-0.498646594109231,3.6461676407952,5.46613465886782,0.0250232900827628,0.141775935057396,"GNG11"
"ENSOARG00000005733",-0.264236871563838,4.90933499093376,5.46525394001791,0.0250342037796497,0.141808071410101,"CDK5RAP2"
"ENSOARG00000001518",-0.42327061238959,2.42821600411784,5.45955164599197,0.0251049907677201,0.142179279930898,"ACCS"
"ENSOARG00000004844",4.50412015492276,-2.45359345864328,5.55322639203145,0.0251155473470534,0.142209296343069,"MSC"
"ENSOARG00000006063",-0.415057587302693,3.3281227235899,5.45773590662783,0.025127576574431,0.142221588338345,"EIF4EBP2"
"ENSOARG00000001675",0.285070624785429,6.37198972187088,5.45754630735498,0.025129936254301,0.142221588338345,"LTV1"
"ENSOARG00000014442",1.53877910342064,-1.2673589192182,5.45726087499271,0.0251334890901763,0.142221588338345,NA
"ENSOARG00000017096",-0.307414240494961,3.58679098615504,5.45573601903653,0.0251524785376058,0.142299279455539,"KLHL22"
"ENSOARG00000016939",-0.563314068162505,1.99552278680539,5.45362295963798,0.0251788188184537,0.142418516478036,NA
"ENSOARG00000016520",0.31480879821424,9.07756593036938,5.45231611379093,0.0251951242679338,0.142480955674055,"BZW1"
"ENSOARG00000015035",-0.739431035632038,0.391580143954132,5.45116605971189,0.0252094829264822,0.142509061099955,"PDE7B"
"ENSOARG00000009978",-0.456212309249379,3.70958828639064,5.45084594757651,0.0252134811732754,0.142509061099955,"FBXO32"
"ENSOARG00000000699",1.63006341498197,0.0520871096732932,5.45065256144799,0.025215896927829,0.142509061099955,"DRC7"
"ENSOARG00000013584",0.231681259263575,7.55278359043263,5.44950275269658,0.025230265384761,0.142560484486074,"SRSF3"
"ENSOARG00000019977",2.02091664722761,-1.49859089765605,5.44506084766866,0.0252858567897663,0.142844762912996,"STXBP5L"
"ENSOARG00000001641",-0.281635777531005,4.95702753600276,5.44455869191424,0.025292149747669,0.142850484190697,"C20orf27"
"ENSOARG00000017588",0.557913492238519,0.887238952056352,5.44232910844959,0.0253201111919706,0.142970932398427,NA
"ENSOARG00000014859",0.257433087163699,8.14439427692559,5.44189621515372,0.0253255440464899,0.142970932398427,"RBM39"
"ENSOARG00000003130",2.37637590190234,-2.01032755549356,5.44159465131774,0.0253293294516766,0.142970932398427,"PLAT"
"ENSOARG00000022396",0.585746728154504,1.69297381571293,5.44108485087825,0.0253357301626318,0.142977230667468,""
"ENSOARG00000003200",-0.250045646970403,6.3154198610003,5.43912574010337,0.0253603437998003,0.143086285956162,"NUTF2"
"ENSOARG00000002069",-0.247770336327583,4.94508571224241,5.43766137139587,0.0253787586283898,0.14316032859309,"SLX4"
"ENSOARG00000025686",-0.743728862531298,0.219795096282621,5.43416335719243,0.0254228059380262,0.143378901781814,NA
"ENSOARG00000020937",-0.248276276391472,5.98719960970063,5.43364985318704,0.025429279017261,0.143385517826798,"UXS1"
"ENSOARG00000016176",0.360845751276019,5.7620232080801,5.43054601703955,0.0254684432109291,0.143561906328142,"CHD7"
"ENSOARG00000015455",2.86584395609765,-1.8673736903307,5.43015776332472,0.0254733468061289,0.143561906328142,"C12orf50"
"ENSOARG00000007085",0.214086218287687,6.6750234597974,5.42990811092309,0.0254765004263436,0.143561906328142,"HSPA14"
"ENSOARG00000014381",-0.55768845033082,0.776351822945583,5.42948965584446,0.0254817873211997,0.143561906328142,"SPAG4"
"ENSOARG00000022422",0.908479028532248,-0.555211233330495,5.42752337236515,0.0255066459445196,0.143672038180936,"SNORA53"
"ENSOARG00000002828",-0.299687726539145,3.83084320513616,5.42417360532039,0.0255490558986857,0.14388096550438,"TAF12"
"ENSOARG00000017613",0.495522932547388,4.35927302106961,5.42297192276298,0.0255642885564904,0.143936787223161,"SLC12A2"
"ENSOARG00000002836",-0.334059097651569,3.43231798060721,5.41898847193101,0.0256148538478961,0.144191480649393,"MIB2"
"ENSOARG00000001152",0.55440945204381,0.772093288019871,5.41337843844117,0.0256862511750241,0.144563311689016,NA
"ENSOARG00000006389",0.22724491971598,5.59404338377657,5.41241836461212,0.0256984914294928,0.144602118788165,"PPM1B"
"ENSOARG00000017579",1.97628255045518,-2.20795896929286,5.41073182678213,0.0257200089349543,0.144693100795644,NA
"ENSOARG00000003039",1.98808849574686,-1.90859759944139,5.40814984358609,0.0257529888324844,0.144848515566327,"TAL2"
"ENSOARG00000019196",-0.37758527125348,4.25756927319945,5.40447982818379,0.0257999453956966,0.145082461595339,"LANCL1"
"ENSOARG00000010974",-0.327764261050446,3.3133981504568,5.40117289369418,0.0258423361900334,0.145290640749203,"NAIF1"
"ENSOARG00000026189",-1.4189042035855,-1.19058321025006,5.39936974959456,0.0258654821526836,0.145390557689321,NA
"ENSOARG00000021129",-0.454123923260241,1.72330829302283,5.3983926838618,0.0258780336186204,0.145406670416365,"SIX1"
"ENSOARG00000009932",0.427073780788946,6.56238971345527,5.3980684862074,0.0258821997509747,0.145406670416365,"LIFR"
"ENSOARG00000001722",-0.283749333162147,5.01193064794605,5.39753220065128,0.0258890929395847,0.145406670416365,"GNPDA1"
"ENSOARG00000001942",-0.334114180405041,3.15105881686539,5.39688343517784,0.025897434565444,0.145406670416365,"C9orf116"
"ENSOARG00000018761",-0.278959082349191,4.38585413880696,5.39644994165803,0.0259030099195467,0.145406670416365,"EFNA5"
"ENSOARG00000010922",-0.31629539045966,4.21476662839755,5.39577059925244,0.0259117498711916,0.145406670416365,"ZRANB3"
"ENSOARG00000006351",-0.293141656966397,5.25999740146737,5.39566111740179,0.0259131586892458,0.145406670416365,"MRPL24"
"ENSOARG00000017712",-0.406756025128765,1.87417419478194,5.3950659168698,0.0259208192172526,0.145406670416365,NA
"ENSOARG00000012170",-0.340516873325324,3.05058754927848,5.39485514426325,0.0259235325561995,0.145406670416365,"TNFRSF25"
"ENSOARG00000000558",0.288012534000278,8.77555280753676,5.39473194232169,0.0259251187147219,0.145406670416365,"RANBP2"
"ENSOARG00000005874",-0.623504131099395,0.614067988904555,5.39454931212909,0.0259274701740425,0.145406670416365,"ARHGEF25"
"ENSOARG00000016079",-0.360549738153811,2.77596753820249,5.38918223283945,0.0259966777706945,0.145753274833032,NA
"ENSOARG00000007234",0.306894051083147,6.31349079212894,5.38892125040469,0.0260000482126196,0.145753274833032,"PLK2"
"ENSOARG00000026671",-0.377033516348351,2.43347277401014,5.38837064257763,0.0260071605628092,0.145762942172413,NA
"ENSOARG00000015330",0.68456299723165,0.420634732026899,5.38774707596528,0.0260152178957705,0.14577790077717,"THAP6"
"ENSOARG00000021197",0.473152798677496,2.14792451642174,5.38574840761634,0.0260410617189067,0.145892500257466,"MAP3K9"
"ENSOARG00000008431",-0.340458248907906,2.57390822970286,5.38391493243201,0.0260647940580598,0.145995225351294,"ZNF668"
"ENSOARG00000005795",1.23861757644167,0.244986723523048,5.38333671534009,0.0260722833251285,0.14600694536908,"DTNA"
"ENSOARG00000019986",3.00517039718225,-2.45245718682387,5.38213741589763,0.026087824525203,0.146063742695538,"GPR63"
"ENSOARG00000019508",0.391691242533688,6.55061806437776,5.3801647496863,0.0261134093629516,0.146176738445125,"SLC38A1"
"ENSOARG00000002338",-0.697954297926496,0.0487172504823316,5.37750534978761,0.0261479441041207,0.146339776539694,NA
"ENSOARG00000015494",-0.247628221209536,5.89010041448963,5.37589188945697,0.0261689205648825,0.146426882515477,"CLCN3"
"ENSOARG00000019881",-0.322902371354972,4.31286877282076,5.37494893981923,0.0261811882441609,0.146465232993699,"NOP10"
"ENSOARG00000009495",-0.312382668291191,4.25602780185797,5.36945506538504,0.0262527874632699,0.146835417000476,"RNASEK-C17orf49"
"ENSOARG00000011016",-0.306300750006675,6.9065612700147,5.36644962346374,0.0262920461264938,0.147001589636149,"GABARAP"
"ENSOARG00000012820",-0.287751488317213,5.50156455817455,5.36634875462358,0.0262933648351196,0.147001589636149,"LOXL3"
"ENSOARG00000014341",-0.222487285709703,7.53618872847875,5.36580493922872,0.0263004756441268,0.147010964478555,"DDX24"
"ENSOARG00000010810",1.06204544440745,-0.617319305631455,5.36234478907303,0.0263457688098857,0.147233718112507,"TRPS1"
"ENSOARG00000019873",0.291107974980218,6.09694270962629,5.36031680703893,0.0263723543989103,0.147351853760454,"YRDC"
"ENSOARG00000000965",-0.340703495235227,3.41366210954,5.3593720650568,0.0263847493415051,0.147390668735304,"ZNF511"
"ENSOARG00000010687",-0.362533211519985,5.12149839110194,5.35783371545809,0.026404945929705,0.147459193469758,"MPG"
"ENSOARG00000001174",-0.280058461005838,6.52664223542373,5.35760750417058,0.0264079172159746,0.147459193469758,"TUBB2A"
"ENSOARG00000009224",-0.36574951553917,2.67701484568113,5.3566080606217,0.026421049264334,0.147480771993012,"NEK3"
"ENSOARG00000014317",-0.811164717655517,0.0185727806843496,5.35648365819648,0.026422684329494,0.147480771993012,"ST5"
"ENSOARG00000001246",-0.310462350421942,5.98056915108118,5.35398459572366,0.0264555537132962,0.147633776848085,"AREL1"
"ENSOARG00000010329",-0.289696655254069,3.4156687609154,5.34775401893109,0.0265376963372369,0.148046947379577,"ZBTB24"
"ENSOARG00000000484",-0.451595760778908,2.07649530100232,5.34753890898477,0.0265405372510886,0.148046947379577,"ALDOC"
"ENSOARG00000002595",2.99043328998081,-2.67222531846546,5.37366401265611,0.0265465102065082,0.148049739667465,"MYO3B"
"ENSOARG00000012023",-2.8032796321513,-2.18301242734949,5.34602349829155,0.0265605603512838,0.148097567960353,"GRB7"
"ENSOARG00000011890",-0.25944923131045,3.97976831630004,5.34007432363435,0.0266393257182805,0.148506144237041,"FANCE"
"ENSOARG00000000299",0.372760500506308,2.90158563957503,5.33686350718653,0.0266819415382662,0.148697106930713,NA
"ENSOARG00000017347",0.342422826318667,2.71734862588602,5.33666538197168,0.0266845735990469,0.148697106930713,"NSUN3"
"ENSOARG00000000817",-0.372306345984527,5.10244688452928,5.33621745160291,0.0266905253211496,0.148699644159469,"CALY"
"ENSOARG00000004636",-0.555386698760197,0.880013625993342,5.33444971632685,0.0267140275983135,0.148799938778006,NA
"ENSOARG00000019539",-0.319457362978357,3.13857607972443,5.33140314638042,0.0267545849992036,0.148995171380909,"GRAMD4"
"ENSOARG00000007798",0.225473761022952,6.08238144018032,5.3308532739818,0.0267619122972065,0.149005304648822,"NCK1"
"ENSOARG00000018968",0.325046200833768,6.0252395095938,5.32518158781257,0.0268376175833063,0.149352017824201,NA
"ENSOARG00000012674",3.60382726356424,-2.53227793401617,5.35154929468873,0.0268377989748609,0.149352017824201,"SLC39A12"
"ENSOARG00000010545",0.43282978131968,3.07348330597765,5.32473393135425,0.0268436027832893,0.149352017824201,"ENPP5"
"ENSOARG00000015535",-1.42954145629908,-0.920579460712663,5.32419941589446,0.0268507511965751,0.149352017824201,"JAKMIP3"
"ENSOARG00000015863",0.617295787119588,1.07173502042293,5.32412206268365,0.026851785861496,0.149352017824201,"CCDC116"
"ENSOARG00000018369",-0.261969286854564,5.10758770113392,5.31948216001186,0.0269139279002262,0.149666887032419,"AURKA"
"ENSOARG00000013244",-0.232700629559939,5.16902842799082,5.31902276167398,0.0269200891111825,0.149670384466488,"SPPL3"
"ENSOARG00000014419",-0.276653038112205,4.04609923120063,5.31459989919489,0.0269794847963307,0.149969792825135,"TMEM159"
"ENSOARG00000014942",-0.304993365531704,4.10742705724724,5.31411907843562,0.0269859504411187,0.149973363569656,"MMAB"
"ENSOARG00000003619",-1.36854077207158,-1.62028402238671,5.31372773383362,0.0269912141354571,0.149973363569656,NA
"ENSOARG00000015478",-0.316836412356124,6.87590709725426,5.31292366960024,0.0270020325297186,0.150002666952568,"CCDC3"
"ENSOARG00000001939",0.408226496786624,2.45484808805734,5.31111323594674,0.0270264085345644,0.150107258569925,NA
"ENSOARG00000015246",-0.410262248840203,2.58301340625932,5.30915260635325,0.0270528338099776,0.150223186760085,"ANKRD44"
"ENSOARG00000003629",0.270262109195983,6.38240492116,5.30863703757611,0.0270597872891622,0.150230963538066,"LGALS8"
"ENSOARG00000006085",0.272137335884585,6.76842935676368,5.30484686656649,0.0271109650801608,0.150471679666151,"PODXL"
"ENSOARG00000015764",-0.354585686034384,2.55132980517392,5.30460243618599,0.0271142691791413,0.150471679666151,"TELO2"
